https://movie.douban.com/subject/1302425/,喜剧之王,1999,中国香港,喜剧 剧情 爱情
https://movie.douban.com/subject/1297192/,致命ID,2003,美国,剧情 悬疑 惊悚
https://movie.douban.com/subject/1300299/,杀人回忆,2003,韩国,剧情 动作 犯罪 悬疑 惊悚
https://movie.douban.com/subject/1865703/,红辣椒,2006,日本,动画 悬疑 科幻 惊悚
https://movie.douban.com/subject/1292223/,七宗罪,1995,美国,剧情 犯罪 悬疑 惊悚
https://movie.douban.com/subject/1296996/,哈利·波特与密室,2002,英国 美国,奇幻 冒险
https://movie.douban.com/subject/1298070/,加勒比海盗,2003,美国,动作 冒险 奇幻
https://movie.douban.com/subject/1292434/,一一,2000,中国台湾 日本,剧情 爱情 家庭
https://movie.douban.com/subject/6985810/,狩猎,2012,丹麦 瑞典,剧情
https://movie.douban.com/subject/1306249/,唐伯虎点秋香,1993,中国香港,喜剧 爱情 古装
https://movie.douban.com/subject/10777687/,7号房的礼物,2013,韩国,剧情 喜剧 家庭
https://movie.douban.com/subject/1787291/,被嫌弃的松子的一生,2006,日本,剧情 歌舞
https://movie.douban.com/subject/3395373/,蝙蝠侠：黑暗骑士崛起,2012,美国 英国,剧情 动作 科幻 犯罪 惊悚
https://movie.douban.com/subject/26799731/,请以你的名字呼唤我,2017,意大利 法国 巴西 美国,剧情 爱情 同性
https://movie.douban.com/subject/1296339/,爱在黎明破晓前,1995,美国 奥地利 瑞士,剧情 爱情
https://movie.douban.com/subject/1292370/,剪刀手爱德华,1990,美国,剧情 奇幻 爱情
https://movie.douban.com/subject/1418834/,断背山,2005,美国 加拿大,剧情 爱情 同性 家庭
https://movie.douban.com/subject/2149806/,入殓师,2008,日本,剧情
https://movie.douban.com/subject/1297630/,第六感,1999,美国,剧情 悬疑 惊悚
https://movie.douban.com/subject/1291999/,重庆森林,1994,中国香港,剧情 爱情
https://movie.douban.com/subject/1294639/,勇敢的心,1995,美国,动作 传记 剧情 历史 战争
https://movie.douban.com/subject/11026735/,超能陆战队,2014,美国,喜剧 动作 科幻 动画 冒险
https://movie.douban.com/subject/1305164/,甜蜜蜜,1996,中国香港,剧情 爱情
https://movie.douban.com/subject/1297359/,幽灵公主,1997,日本,动画 奇幻 冒险
https://movie.douban.com/subject/1291990/,爱在日落黄昏时,2004,美国 法国,剧情 爱情
https://movie.douban.com/subject/1293359/,菊次郎的夏天,1999,日本,剧情 喜剧
https://movie.douban.com/subject/27010768/,寄生虫,2019,韩国,剧情
https://movie.douban.com/subject/4202302/,借东西的小人阿莉埃蒂,2010,日本,动画 奇幻 冒险
https://movie.douban.com/subject/21318488/,消失的爱人,2014,美国,剧情 犯罪 悬疑 惊悚
https://movie.douban.com/subject/1291875/,阳光灿烂的日子,1994,中国大陆 中国香港,剧情 爱情
https://movie.douban.com/subject/1292215/,天使爱美丽,2001,法国 德国,剧情 喜剧 爱情
https://movie.douban.com/subject/1300992/,完美的世界,1993,美国,剧情 犯罪
https://movie.douban.com/subject/1297447/,倩女幽魂,1987,中国香港,爱情 奇幻 武侠 古装
https://movie.douban.com/subject/25814705/,小森林 夏秋篇,2014,日本,剧情
https://movie.douban.com/subject/1292337/,无人知晓,2004,日本,剧情
https://movie.douban.com/subject/10577869/,时空恋旅人,2013,英国,喜剧 爱情 奇幻
https://movie.douban.com/subject/1395091/,未麻的部屋,1997,日本,动画 奇幻 惊悚
https://movie.douban.com/subject/1297052/,侧耳倾听,1995,日本,剧情 爱情 动画
https://movie.douban.com/subject/1309055/,哈利·波特与火焰杯,2005,英国 美国,悬疑 奇幻 冒险
https://movie.douban.com/subject/2353023/,驯龙高手,2010,美国,动画 奇幻 冒险
https://movie.douban.com/subject/1292274/,幸福终点站,2004,美国,喜剧 剧情 爱情
https://movie.douban.com/subject/26628357/,一个叫欧维的男人决定去死,2015,瑞典,剧情
https://movie.douban.com/subject/25814707/,小森林 冬春篇,2015,日本,剧情
https://movie.douban.com/subject/1294240/,教父3,1990,美国,剧情 犯罪
https://movie.douban.com/subject/1291579/,怪兽电力公司,2001,美国,儿童 喜剧 动画 奇幻 冒险
https://movie.douban.com/subject/1858711/,玩具总动员3,2010,美国,喜剧 动画 奇幻 冒险
https://movie.douban.com/subject/1418200/,傲慢与偏见,2005,法国 英国 美国,剧情 爱情
https://movie.douban.com/subject/10437779/,新世界,2013,韩国,剧情 犯罪
https://movie.douban.com/subject/5989818/,萤火之森,2011,日本,剧情 爱情 动画 奇幻
https://movie.douban.com/subject/1461403/,茶馆,,中国大陆,剧情 历史
https://movie.douban.com/subject/25986180/,釜山行,2016,韩国,动作 惊悚 灾难
https://movie.douban.com/subject/6307447/,被解救的姜戈,2012,美国,剧情 动作 西部 冒险
https://movie.douban.com/subject/3287562/,神偷奶爸,2010,美国 法国,喜剧 动画 冒险
https://movie.douban.com/subject/4268598/,告白,2010,日本,剧情 悬疑
https://movie.douban.com/subject/3072124/,玛丽和马克思,2009,澳大利亚 美国,剧情 喜剧 动画
https://movie.douban.com/subject/1307315/,哪吒闹海,1979,中国大陆,冒险 动画 奇幻
https://movie.douban.com/subject/1828115/,色，戒,2007,中国台湾 中国大陆 美国 中国香港,剧情 爱情 情色
https://movie.douban.com/subject/1297518/,九品芝麻官,1994,中国香港 中国大陆,剧情 喜剧 古装
https://movie.douban.com/subject/1291545/,大鱼,2003,美国,剧情 家庭 奇幻 冒险
https://movie.douban.com/subject/1303037/,喜宴,1993,中国台湾 美国,剧情 喜剧 爱情 同性 家庭
https://movie.douban.com/subject/10463953/,模仿游戏,2014,英国 美国,剧情 传记 战争 同性
https://movie.douban.com/subject/4920389/,头号玩家,2018,美国,动作 科幻 冒险
https://movie.douban.com/subject/1316510/,射雕英雄传之东成西就,1993,中国香港,喜剧 奇幻 武侠 古装
https://movie.douban.com/subject/1291557/,花样年华,2000,中国香港,剧情 爱情
https://movie.douban.com/subject/10533913/,头脑特工队,2015,美国,喜剧 动画 冒险
https://movie.douban.com/subject/1306861/,我是山姆,2001,美国,剧情 家庭
https://movie.douban.com/subject/4917726/,阳光姐妹淘,2011,韩国,剧情 喜剧
https://movie.douban.com/subject/1295399/,七武士,1954,日本,动作 冒险 剧情
https://movie.douban.com/subject/26325320/,血战钢锯岭,2016,澳大利亚 美国,剧情 传记 历史 战争
https://movie.douban.com/subject/21360417/,恐怖直播,2013,韩国,剧情 犯罪 悬疑
https://movie.douban.com/subject/1293181/,惊魂记,1960,美国,悬疑 惊悚 恐怖
https://movie.douban.com/subject/1302467/,黑客帝国3：矩阵革命,2003,美国,动作 科幻
https://movie.douban.com/subject/26683290/,你的名字。,2016,日本,剧情 爱情 动画
https://movie.douban.com/subject/1417598/,电锯惊魂,2004,美国,悬疑 惊悚 恐怖
https://movie.douban.com/subject/26611804/,三块广告牌,2017,英国 美国,剧情 犯罪
https://movie.douban.com/subject/1793929/,达拉斯买家俱乐部,2013,美国,剧情 传记 同性
https://movie.douban.com/subject/25917973/,心迷宫,2014,中国大陆,剧情 犯罪 悬疑
https://movie.douban.com/subject/1907966/,疯狂原始人,2013,美国,喜剧 动画 冒险
https://movie.douban.com/subject/1578507/,谍影重重3,2007,美国 德国 法国 英国,动作 悬疑 惊悚
https://movie.douban.com/subject/1297574/,英雄本色,1986,中国香港,剧情 动作 犯罪
https://movie.douban.com/subject/1292208/,上帝之城,2002,巴西 法国,犯罪 剧情
https://movie.douban.com/subject/1291585/,风之谷,1984,日本,动画 奇幻 冒险
https://movie.douban.com/subject/10808442/,爱在午夜降临前,2013,美国 希腊,剧情 爱情
https://movie.douban.com/subject/1295409/,纵横四海,1991,中国香港,剧情 喜剧 动作 犯罪
https://movie.douban.com/subject/25895901/,海街日记,2015,日本,剧情 家庭
https://movie.douban.com/subject/1300374/,绿里奇迹,1999,美国,犯罪 剧情 奇幻 悬疑
https://movie.douban.com/subject/1291822/,卢旺达饭店,2004,英国 南非 意大利 美国,剧情 传记 历史 战争
https://movie.douban.com/subject/27119724/,小丑,2019,美国 加拿大,剧情 犯罪 惊悚
https://movie.douban.com/subject/1304447/,记忆碎片,2000,美国,犯罪 剧情 悬疑 惊悚
https://movie.douban.com/subject/1307856/,背靠背，脸对脸,1994,中国大陆 中国香港,剧情
https://movie.douban.com/subject/1862151/,疯狂的石头,2006,中国大陆 中国香港,喜剧 犯罪
https://movie.douban.com/subject/24733428/,心灵奇旅,2020,美国,动画 奇幻 音乐
https://movie.douban.com/subject/1293460/,雨中曲,1952,美国,喜剧 歌舞 爱情
https://movie.douban.com/subject/1292226/,2001太空漫游,1968,英国 美国,科幻 惊悚 冒险
https://movie.douban.com/subject/3792799/,岁月神偷,2010,中国香港 中国大陆,剧情 家庭
https://movie.douban.com/subject/1307106/,无间道2,2003,中国香港,剧情 犯罪 惊悚
https://movie.douban.com/subject/1959195/,忠犬八公物语,1987,日本,剧情
https://movie.douban.com/subject/24750126/,荒蛮故事,2014,阿根廷 西班牙,剧情 喜剧 犯罪
https://movie.douban.com/subject/27622447/,小偷家族,2018,日本,剧情 犯罪 家庭
https://movie.douban.com/subject/6534248/,无敌破坏王,2012,美国,喜剧 动画 奇幻 冒险
https://movie.douban.com/subject/25773932/,爆裂鼓手,2014,美国,剧情 音乐
